DATETIME,MEASURE:Units,MEASURE:Royalty Price,MEASURE:Customer Price,Vendor Identifier,Artist / Show,Title,Label/Studio/Network,Product Type Identifier,Order Id,Postal Code,Customer Identifier,Sale/Return,Customer Currency,Country Code,Royalty Currency,Asset/Content Flavor
9/28/13,1,3.49,4.99,0209_20130717_SOFA_AMORETUDOQUEVOCEPRECISA,"Trine Dyrholm,Sebastian Jessen,Pierce Brosnan,Paprika Steen,Molly Blixt Egelind,Kim Bodnia",Amor ﾌｩ Tudo o Que Vocﾌｻ Precisa,Zentropa Entertainments,D,6.00029E+13,31270-020,1074377854,S,USD,BR,USD,HD
9/25/13,1,14,19.99,0201_20130705_SOFA_MARTELODOSDEUSES,"Theo Barklem-Biggs,Michael Lindall,Michael Jibson,James Cosmo,IVAN KAYE,Glynis Barber,Francis Magee,Finlay Robertson,Elliot Cowan,Clive Standen,Charlie Bewley,Alexandra Dowling",Martelo dos Deuses,Vertigo Filmes,M,9.70009E+13,51030-000,2758073174,S,USD,BR,USD,HD
9/23/13,1,1.39,1.99,0211_20132108_SOFA_ALEMDAESTRADA,"Naomi Campbell,Jill Mulleady,Guilhermina Guinle,Esteban Feune de Colombi",Alﾌｩm da Estrada,Waking Up Films,D,2.90023E+13,04640-055,5405926274,S,USD,BR,USD,SD
9/26/13,1,1.4,1.99,0133_20121024_MOBZ_MAMAMA,"Vera Fuzaro,Isabela G. Carvalho",Galinha Pintadinha 3 Mamama Papapa,Bromelia filminhos,M,2.20028E+13,81530-490,2840220914,S,USD,BR,USD,SD
9/27/13,1,3.49,4.99,0148_20121205_MOBZ_OSOMAOREDOR,"W.J. Solha,Maeve Jinkings,Lula Terra,Irma Brown,Irandhir Santos,Gustavo Jahn",Neighbouring Sounds,Cinemascﾌ_pio,D,6.10027E+13,06540-430,62508574,S,USD,BR,USD,HD
9/29/13,1,3.49,4.99,0201_20130705_SOFA_MARTELODOSDEUSES,"Theo Barklem-Biggs,Michael Lindall,Michael Jibson,James Cosmo,IVAN KAYE,Glynis Barber,Francis Magee,Finlay Robertson,Elliot Cowan,Clive Standen,Charlie Bewley,Alexandra Dowling",Martelo dos Deuses,Vertigo Filmes,D,7.70007E+13,30330-120,5042754724,S,USD,BR,USD,HD
9/24/13,1,14,19.99,0211_20132108_SOFA_ALEMDAESTRADA,"Naomi Campbell,Jill Mulleady,Guilhermina Guinle,Esteban Feune de Colombi",Alﾌｩm da Estrada,Waking Up Films,M,3.10021E+13,13,6805126699,S,USD,PE,USD,HD
9/29/13,1,1.4,1.99,0130_20121024_MOBZ_ARANHA,"Vera Fuzaro,Isabela G. Carvalho",Galinha Pintadinha 3 Dona Aranha,Bromelia filminhos,M,3.80024E+13,04726-160,1485951974,S,USD,BR,USD,SD
9/27/13,1,1.4,1.99,0101_20121024_MOBZ_GALINHA1,"Vinicius Honorio,Vera Fuzaro,Camila Castro",Galinha Pintadinha e Sua Turma Galinha Pintadinha,Bromelia filminhos,M,6.40025E+13,24230-191,7108491634,S,USD,BR,USD,SD
9/28/13,1,3.49,4.99,0197_20130705_SOFA_LOUCOSPORDINHEIRO,"Stephen Park,Michael Angarano,Lucy Walters,Juno Temple,Jack McBrayer,Debra Monk,Bobby Moynihan,Billy Magnussen,Ben Rappaport,Alia Shawkat,Alexis Bledel",Loucos por Dinheiro,Northern Light Films,D,8.30018E+13,$,2069270539,S,USD,BR,USD,HD
9/28/13,1,3.49,4.99,0148_20121205_MOBZ_OSOMAOREDOR,"W.J. Solha,Maeve Jinkings,Lula Terra,Irma Brown,Irandhir Santos,Gustavo Jahn",Neighbouring Sounds,Cinemascﾌ_pio,D,8.40022E+13,01425-080,1429936789,S,USD,BR,USD,HD
9/29/13,1,2.09,2.99,0211_20132108_SOFA_ALEMDAESTRADA,"Naomi Campbell,Jill Mulleady,Guilhermina Guinle,Esteban Feune de Colombi",Alﾌｩm da Estrada,Waking Up Films,D,7.1001E+13,01232-010,7357542604,S,USD,BR,USD,HD
9/29/13,1,3.49,4.99,0148_20121205_MOBZ_OSOMAOREDOR,"W.J. Solha,Maeve Jinkings,Lula Terra,Irma Brown,Irandhir Santos,Gustavo Jahn",Neighbouring Sounds,Cinemascﾌ_pio,D,2.60025E+13,01408-001,6883593409,S,USD,BR,USD,HD
9/27/13,1,2.09,2.99,0211_20132108_SOFA_ALEMDAESTRADA,"Naomi Campbell,Jill Mulleady,Guilhermina Guinle,Esteban Feune de Colombi",Alﾌｩm da Estrada,Waking Up Films,D,9.00014E+13,30210-120,2036269589,S,USD,BR,USD,HD
9/29/13,1,2.79,3.99,0209_20130717_SOFA_AMORETUDOQUEVOCEPRECISA,"Trine Dyrholm,Sebastian Jessen,Pierce Brosnan,Paprika Steen,Molly Blixt Egelind,Kim Bodnia",Amor ﾌｩ Tudo o Que Vocﾌｻ Precisa,Zentropa Entertainments,D,6.00029E+13,06544-072,6688945044,S,USD,BR,USD,SD
9/28/13,1,3.49,4.99,0144_20121109_MOBZ_HEADHUNTERS,"Synnove Macody Lund,Nikolaj Coster-Waldau,Aksel Hennie",Headhunters,Yellow Bird,D,6.10027E+13,1100,5008459514,S,USD,CR,USD,HD
9/23/13,1,28,40,0144_20121109_MOBZ_HEADHUNTERS,"Synnove Macody Lund,Nikolaj Coster-Waldau,Aksel Hennie",Headhunters,Yellow Bird,D,7.60011E+13,75732,1377641904,S,MXN,MX,MXN,SD
9/29/13,1,2.79,3.99,0212_20132108_SOFA_FOXFIRE,"Raven Adamson,Madeleine Bisson,Katie Coseni",Foxfire: Confissﾌｵes de uma Gangue de Garotas,Canal+ France,D,8.30018E+13,04508-000,2162328114,S,USD,BR,USD,SD
9/28/13,1,35,50,0144_20121109_MOBZ_HEADHUNTERS,"Synnove Macody Lund,Nikolaj Coster-Waldau,Aksel Hennie",Headhunters,Yellow Bird,D,6.00029E+13,3100,5246982329,S,MXN,MX,MXN,HD
9/29/13,1,2.99,4.99,0206_20130705_SOFA_ORETORNODODRAGAO,Jet Li,O Retorno do Dragﾌ｣o - A Cidade Perdida,Beijing Liangzi Group,D,8.10019E+13,34000-000,2014520349,S,USD,BR,USD,HD
9/26/13,1,3.49,4.99,0144_20121109_MOBZ_HEADHUNTERS,"Synnove Macody Lund,Nikolaj Coster-Waldau,Aksel Hennie",Headhunters,Yellow Bird,D,2.30024E+13,$,2102734424,S,USD,CO,USD,HD
9/28/13,1,3.49,4.99,0144_20121109_MOBZ_HEADHUNTERS,"Synnove Macody Lund,Nikolaj Coster-Waldau,Aksel Hennie",Headhunters,Yellow Bird,D,2.20028E+13,9380000,522120479,S,USD,CL,USD,HD
9/29/13,1,35,50,0144_20121109_MOBZ_HEADHUNTERS,"Synnove Macody Lund,Nikolaj Coster-Waldau,Aksel Hennie",Headhunters,Yellow Bird,D,6.50018E+13,22020,5843423204,S,MXN,MX,MXN,HD
9/29/13,1,3.49,4.99,0204_20130705_SOFA_DEPOISDEMAIO,"Lola Creton,Fﾌｩlix Armand,Clﾌｩment Mﾌｩtayer",Depois de Maio,MK2 Productions,D,2.90023E+13,04623-130,5394754969,S,USD,BR,USD,HD
9/25/13,1,2.09,2.99,0211_20132108_SOFA_ALEMDAESTRADA,"Naomi Campbell,Jill Mulleady,Guilhermina Guinle,Esteban Feune de Colombi",Alﾌｩm da Estrada,Waking Up Films,D,7.00011E+13,05688-049,6074087884,S,USD,BR,USD,HD
9/28/13,1,3.49,4.99,0209_20130717_SOFA_AMORETUDOQUEVOCEPRECISA,"Trine Dyrholm,Sebastian Jessen,Pierce Brosnan,Paprika Steen,Molly Blixt Egelind,Kim Bodnia",Amor ﾌｩ Tudo o Que Vocﾌｻ Precisa,Zentropa Entertainments,D,3.50021E+13,80030-070,1438270739,S,USD,BR,USD,HD
9/27/13,1,2.79,3.99,0144_20121109_MOBZ_HEADHUNTERS,"Synnove Macody Lund,Nikolaj Coster-Waldau,Aksel Hennie",Headhunters,Yellow Bird,D,6.20028E+13,505,6743913839,S,USD,CO,USD,SD
9/29/13,1,3.49,4.99,0209_20130717_SOFA_AMORETUDOQUEVOCEPRECISA,"Trine Dyrholm,Sebastian Jessen,Pierce Brosnan,Paprika Steen,Molly Blixt Egelind,Kim Bodnia",Amor ﾌｩ Tudo o Que Vocﾌｻ Precisa,Zentropa Entertainments,D,1.10001E+14,04516-012,5367629454,S,USD,BR,USD,HD
9/25/13,1,35,50,0144_20121109_MOBZ_HEADHUNTERS,"Synnove Macody Lund,Nikolaj Coster-Waldau,Aksel Hennie",Headhunters,Yellow Bird,D,6.7002E+13,76230,6831810159,S,MXN,MX,MXN,HD
9/29/13,1,3.49,4.99,0148_20121205_MOBZ_OSOMAOREDOR,"W.J. Solha,Maeve Jinkings,Lula Terra,Irma Brown,Irandhir Santos,Gustavo Jahn",Neighbouring Sounds,Cinemascﾌ_pio,D,7.20017E+13,22610-001,1375255879,S,USD,BR,USD,HD
9/24/13,1,140,199,0144_20121109_MOBZ_HEADHUNTERS,"Synnove Macody Lund,Nikolaj Coster-Waldau,Aksel Hennie",Headhunters,Yellow Bird,M,1.12001E+14,5300,8634721209,S,MXN,MX,MXN,HD
9/23/13,1,1.4,1.99,0119_20121024_MOBZ_CAOAMIGO,"Vera Fuzaro,Isabela G. Carvalho",Galinha Pintadinha 2 Cﾌ｣o Amigo,Bromelia filminhos,M,6.60022E+13,13820-000,1483449024,S,USD,BR,USD,SD
9/29/13,1,3.49,4.99,0144_20121109_MOBZ_HEADHUNTERS,"Synnove Macody Lund,Nikolaj Coster-Waldau,Aksel Hennie",Headhunters,Yellow Bird,D,2.20028E+13,13001,1442944729,S,USD,CO,USD,HD
9/24/13,1,3.49,4.99,0165_20130110_MOBZ_PARISMANHATTAN,"Woody Allen,Patrick Bruel,Marine Delterme,Louis-Do De Lencquesaing,Alice Taglioni",Paris-Manhattan,Vendﾌｫme Production,D,7.30011E+13,06454-080,6362045409,S,USD,BR,USD,HD
9/26/13,1,35,50,0144_20121109_MOBZ_HEADHUNTERS,"Synnove Macody Lund,Nikolaj Coster-Waldau,Aksel Hennie",Headhunters,Yellow Bird,D,7.40006E+13,16100,9873305674,S,MXN,MX,MXN,HD
9/29/13,1,35,50,0144_20121109_MOBZ_HEADHUNTERS,"Synnove Macody Lund,Nikolaj Coster-Waldau,Aksel Hennie",Headhunters,Yellow Bird,D,6.30022E+13,64610,5186987254,S,MXN,MX,MXN,HD
9/29/13,1,2.09,2.99,0043_20120702_MOBZ_PINA,"Ruth Amarante,Regina Advento,Rainer Behr,Pina Bausch,Pablo Aran Gimeno,Malou Airaudo,Lutz Fﾌｦrster,Josephine Ann Endicott,Damiano Ottavio Bigi,Clﾌｩmentine Deluy,Benedicte Billiet,Andrey Berezin,Ale�ﾁ ﾎu稿k",Pina,Neue Road Movies,D,8.20021E+13,04562-031,2093849139,S,USD,BR,USD,HD
9/25/13,1,2.09,2.99,0099_20120827_MOBZ_AONDA,"Max Riemelt,Jﾌ_rgen Vogel,Jennifer Ulrich,Jacob Matschenz,Frederick Lau,Christiane Paul",A Onda,Constantin Film Verleih Gmbh,D,3.20024E+13,71009-000,1059811314,S,USD,BR,USD,HD
9/28/13,1,3.49,4.99,0195_20130705_SOFA_HOJE,"Pedro Abhull,Lorena Lobato,Joﾌ｣o Baldasserini,Denise Fraga,Cﾌｩsar Troncoso,Claudia Assunﾌ､ﾌ｣o",Hoje,Tangerina Entretenimento,D,7.00012E+13,11045-100,5344298994,S,USD,BR,USD,HD
9/23/13,1,2.39,3.99,0144_20121109_MOBZ_HEADHUNTERS,"Synnove Macody Lund,Nikolaj Coster-Waldau,Aksel Hennie",Headhunters,Yellow Bird,D,2.30024E+13,1425,1439488519,S,USD,AR,USD,SD
9/23/13,1,1.4,1.99,0102_20121024_MOBZ_BARATINHA,"Vinicius Honorio,Vera Fuzaro,Camila Castro",Galinha Pintadinha e Sua Turma a Barata,Bromelia filminhos,M,9.80007E+13,05417-040,7630924559,S,USD,BR,USD,SD
9/23/13,1,3.49,4.99,0209_20130717_SOFA_AMORETUDOQUEVOCEPRECISA,"Trine Dyrholm,Sebastian Jessen,Pierce Brosnan,Paprika Steen,Molly Blixt Egelind,Kim Bodnia",Amor ﾌｩ Tudo o Que Vocﾌｻ Precisa,Zentropa Entertainments,D,8.80013E+13,78068-505,7171595134,S,USD,BR,USD,HD
9/25/13,1,3.49,4.99,0205_20130705_SOFA_HITMAN,"Luke Goss,Caroline Tillette",Entrevista com Hitman,Kirlian Pictures,D,3.70025E+13,22610-002,5073157929,S,USD,BR,USD,HD
9/28/13,1,3.49,4.99,0212_20132108_SOFA_FOXFIRE,"Raven Adamson,Madeleine Bisson,Katie Coseni",Foxfire: Confissﾌｵes de uma Gangue de Garotas,Canal+ France,D,2.70026E+13,05506-030,6644796014,S,USD,BR,USD,HD
9/23/13,1,3.49,4.99,0205_20130705_SOFA_HITMAN,"Luke Goss,Caroline Tillette",Entrevista com Hitman,Kirlian Pictures,D,6.80011E+13,42700-000,6376201814,S,USD,BR,USD,HD
9/23/13,1,3.49,4.99,0201_20130705_SOFA_MARTELODOSDEUSES,"Theo Barklem-Biggs,Michael Lindall,Michael Jibson,James Cosmo,IVAN KAYE,Glynis Barber,Francis Magee,Finlay Robertson,Elliot Cowan,Clive Standen,Charlie Bewley,Alexandra Dowling",Martelo dos Deuses,Vertigo Filmes,D,3.80024E+13,56308-210,6662014459,S,USD,BR,USD,HD
9/24/13,1,3.49,4.99,0201_20130705_SOFA_MARTELODOSDEUSES,"Theo Barklem-Biggs,Michael Lindall,Michael Jibson,James Cosmo,IVAN KAYE,Glynis Barber,Francis Magee,Finlay Robertson,Elliot Cowan,Clive Standen,Charlie Bewley,Alexandra Dowling",Martelo dos Deuses,Vertigo Filmes,D,1.10001E+14,22030-002,9997905564,S,USD,BR,USD,HD
9/29/13,1,2.09,2.99,0006_20120426_MOBZ_VIPS,"Ricardo Macchi,Maria Paula,Marcelo Nascimento da Rocha,Ed Sﾌﾁ,Amaury Jr",Vip's - Histﾌ_rias Reais de um Mentiroso,Mariana Caltabiano Criaﾌ､ﾌｵes,D,2.20028E+13,29102-010,6933705264,S,USD,BR,USD,HD
9/27/13,1,14,19.99,0206_20130705_SOFA_ORETORNODODRAGAO,Jet Li,O Retorno do Dragﾌ｣o - A Cidade Perdida,Beijing Liangzi Group,M,3.20024E+13,05435-040,2034438004,S,USD,BR,USD,HD
9/23/13,1,1.39,1.99,0211_20132108_SOFA_ALEMDAESTRADA,"Naomi Campbell,Jill Mulleady,Guilhermina Guinle,Esteban Feune de Colombi",Alﾌｩm da Estrada,Waking Up Films,D,7.30011E+13,98919 000,6114330309,S,USD,BR,USD,SD
9/29/13,1,3.49,4.99,0008_20120426_MOBZ_ASEPARACAO,"Shahab Hosseini,Sarina Farhadi,Sareh Bayat,Peyman Moadi,Leila Hatami",A Separaﾌ､ﾌ｣o,Asghar Farhadi,D,7.90005E+13,$,8247504959,S,USD,NI,USD,HD
9/23/13,1,2.79,3.99,0211_20132108_SOFA_ALEMDAESTRADA,"Naomi Campbell,Jill Mulleady,Guilhermina Guinle,Esteban Feune de Colombi",Alﾌｩm da Estrada,Waking Up Films,D,6.40025E+13,13,5187336634,S,USD,PE,USD,SD
9/26/13,1,3.49,4.99,0144_20121109_MOBZ_HEADHUNTERS,"Synnove Macody Lund,Nikolaj Coster-Waldau,Aksel Hennie",Headhunters,Yellow Bird,D,8.50019E+13,1000,7191127109,S,USD,CO,USD,HD
9/29/13,1,3.49,4.99,0148_20121205_MOBZ_OSOMAOREDOR,"W.J. Solha,Maeve Jinkings,Lula Terra,Irma Brown,Irandhir Santos,Gustavo Jahn",Neighbouring Sounds,Cinemascﾌ_pio,D,9.20009E+13,82120-440,10010341424,S,USD,BR,USD,HD
9/28/13,1,2.79,3.99,0211_20132108_SOFA_ALEMDAESTRADA,"Naomi Campbell,Jill Mulleady,Guilhermina Guinle,Esteban Feune de Colombi",Alﾌｩm da Estrada,Waking Up Films,D,8.90014E+13,1074,3124796909,S,USD,AR,USD,SD
9/28/13,1,2.79,3.99,0210_20130718_SOFA_UMAGARRAFANOMARDEGAZA,"Mahmud Shalaby,Hiam Abbass,Agathe Bonitzer",Uma Garrafa no Mar de Gaza,TS Productions,D,2.80025E+13,01230-010,5523280804,S,USD,BR,USD,SD
9/25/13,1,2.79,3.99,0178_20130110_MOBZ_JANGO,"Zelito Viana,Waldir Pires,Roger Rodriguez,Rafael Michelini,Pablo Andrﾌｩs Vassel,Moniz Bandeira,Miguel Arraes,Mario Neira Barreiro,Maria do Rosﾌﾁrio,Maria Thereza Goulart,Manoel Leﾌ｣es,Luiz Carlos Barreto,Leonel Brizola,Jﾌｼlio Vieira,Joﾌ｣o Vicente Goulart,Jarbas Marques,Jair Krischke,Hﾌｩlio Fernandes,Geneton Moraes Neto,General Carlos Guedes,Flavio Tavares,Ferreira Gullar,Enrique Foch Diaz,Denize Goulart,Clﾌﾁudio Braga,Carlos Lyra,Carlos Lacerda,Carlos Heitor Cony,Carlos Bastos,Cacﾌﾁ Diegues,Almino Afonso",Dossiﾌｻ Jango,Canal Brasil,D,3.40022E+13,78043-395,2785945004,S,USD,BR,USD,SD
9/29/13,1,2.09,2.99,0144_20121109_MOBZ_HEADHUNTERS,"Synnove Macody Lund,Nikolaj Coster-Waldau,Aksel Hennie",Headhunters,Yellow Bird,D,2.20028E+13,05704-110,5434258934,S,USD,BR,USD,HD
9/29/13,1,3.49,4.99,0201_20130705_SOFA_MARTELODOSDEUSES,"Theo Barklem-Biggs,Michael Lindall,Michael Jibson,James Cosmo,IVAN KAYE,Glynis Barber,Francis Magee,Finlay Robertson,Elliot Cowan,Clive Standen,Charlie Bewley,Alexandra Dowling",Martelo dos Deuses,Vertigo Filmes,D,6.80012E+13,04363-001,5664350989,S,USD,BR,USD,HD
9/29/13,1,3.49,4.99,0209_20130717_SOFA_AMORETUDOQUEVOCEPRECISA,"Trine Dyrholm,Sebastian Jessen,Pierce Brosnan,Paprika Steen,Molly Blixt Egelind,Kim Bodnia",Amor ﾌｩ Tudo o Que Vocﾌｻ Precisa,Zentropa Entertainments,D,7.20018E+13,30455-640,6386868084,S,USD,BR,USD,HD
9/26/13,1,2.09,2.99,0029_20120510_MOBZ_OHOMEMAOLADO,"Rafael Spregelburd,Lorenza Acuﾌｱa,Inﾌｩs Budassi,Eugenio Scopel,Eugenia Alonso,Enrique Gagliesi,Debora Zanolli,Daniel Arﾌﾁoz,Bﾌﾁrbara Hang",O Homem ao Lado,Aleph Media,D,6.40025E+13,22450-140,5747720304,S,USD,BR,USD,HD
9/27/13,1,7,9.99,0211_20132108_SOFA_ALEMDAESTRADA,"Naomi Campbell,Jill Mulleady,Guilhermina Guinle,Esteban Feune de Colombi",Alﾌｩm da Estrada,Waking Up Films,M,2.30024E+13,01409-002,5395078564,S,USD,BR,USD,HD
9/27/13,1,3.49,4.99,0201_20130705_SOFA_MARTELODOSDEUSES,"Theo Barklem-Biggs,Michael Lindall,Michael Jibson,James Cosmo,IVAN KAYE,Glynis Barber,Francis Magee,Finlay Robertson,Elliot Cowan,Clive Standen,Charlie Bewley,Alexandra Dowling",Martelo dos Deuses,Vertigo Filmes,D,8.6002E+13,09520-610,5272308949,S,USD,BR,USD,HD
9/29/13,1,2.09,2.99,0055_20120702_MOBZ_INCENDIOS,"Mﾌｩlissa Dﾌｩsormeaux-Poulin,Maxim Gaudette,Lubna Azabal",Incﾌｻndios,micro_scope,D,6.30022E+13,22451-040,1454555589,S,USD,BR,USD,HD
9/24/13,1,3.49,4.99,0163_20130110_MOBZ_CESARDEVEMORRER,"Salvatore Striano,Giovanni Arcuri,Cosimo Rega",Cﾌｩsar deve Morrer,Kaos Cinematografica,D,8.00023E+13,77600-000,9171710754,S,USD,BR,USD,HD
9/25/13,1,3.49,4.99,0205_20130705_SOFA_HITMAN,"Luke Goss,Caroline Tillette",Entrevista com Hitman,Kirlian Pictures,D,2.30024E+13,04532-081,6830746239,S,USD,BR,USD,HD
9/28/13,1,1.4,1.99,0129_20121024_MOBZ_GALINHA3,"Vera Fuzaro,Isabela G. Carvalho",Galinha Pintadinha 3 Galinha Pintadinha 3,Bromelia filminhos,M,7.60011E+13,13295-000,7716383959,S,USD,BR,USD,SD
9/28/13,1,35,50,0144_20121109_MOBZ_HEADHUNTERS,"Synnove Macody Lund,Nikolaj Coster-Waldau,Aksel Hennie",Headhunters,Yellow Bird,D,6.40025E+13,52994,5765082774,S,MXN,MX,MXN,HD
9/29/13,1,3.49,4.99,0209_20130717_SOFA_AMORETUDOQUEVOCEPRECISA,"Trine Dyrholm,Sebastian Jessen,Pierce Brosnan,Paprika Steen,Molly Blixt Egelind,Kim Bodnia",Amor ﾌｩ Tudo o Que Vocﾌｻ Precisa,Zentropa Entertainments,D,8.40023E+13,70675 132,2003727064,S,USD,BR,USD,HD
9/29/13,1,2.09,2.99,0144_20121109_MOBZ_HEADHUNTERS,"Synnove Macody Lund,Nikolaj Coster-Waldau,Aksel Hennie",Headhunters,Yellow Bird,D,6.7002E+13,$,6056864019,S,USD,BR,USD,HD
9/28/13,1,2.99,4.99,0206_20130705_SOFA_ORETORNODODRAGAO,Jet Li,O Retorno do Dragﾌ｣o - A Cidade Perdida,Beijing Liangzi Group,D,8.6002E+13,49015-380,6895240964,S,USD,BR,USD,HD
9/29/13,1,3.49,4.99,0148_20121205_MOBZ_OSOMAOREDOR,"W.J. Solha,Maeve Jinkings,Lula Terra,Irma Brown,Irandhir Santos,Gustavo Jahn",Neighbouring Sounds,Cinemascﾌ_pio,D,6.60023E+13,59082-000,5003913134,S,USD,BR,USD,HD
9/28/13,1,2.09,2.99,0145_20121109_MOBZ_HABEMUSPAPAM,"Nanni Moretti,Michel Piccoli,Jerzy Stuhr",Habemus Papam,Sacher Film,D,8.20021E+13,54450-020,1459518329,S,USD,BR,USD,HD
9/26/13,1,2.09,2.99,0027_20120510_MOBZ_ASEVIDENCIASDEUMCRIME,"Samuel L. Jackson,Eva Mendes,Ed Harris",Cleaner,Millennium Films,D,6.50018E+13,06540-115,5782095419,S,USD,BR,USD,HD
9/28/13,1,2.09,2.99,0145_20121109_MOBZ_HABEMUSPAPAM,"Nanni Moretti,Michel Piccoli,Jerzy Stuhr",Habemus Papam,Sacher Film,D,6.20028E+13,22231-040,5222964294,S,USD,BR,USD,HD
9/28/13,1,2.99,4.99,0144_20121109_MOBZ_HEADHUNTERS,"Synnove Macody Lund,Nikolaj Coster-Waldau,Aksel Hennie",Headhunters,Yellow Bird,D,8.80013E+13,1425,7253445359,S,USD,AR,USD,HD
9/24/13,1,2.09,2.99,0211_20132108_SOFA_ALEMDAESTRADA,"Naomi Campbell,Jill Mulleady,Guilhermina Guinle,Esteban Feune de Colombi",Alﾌｩm da Estrada,Waking Up Films,D,9.40006E+13,69057-040,7495023464,S,USD,BR,USD,HD
9/29/13,1,35,50,0144_20121109_MOBZ_HEADHUNTERS,"Synnove Macody Lund,Nikolaj Coster-Waldau,Aksel Hennie",Headhunters,Yellow Bird,D,8.30018E+13,53120,2923209504,S,MXN,MX,MXN,HD
9/29/13,1,28,40,0144_20121109_MOBZ_HEADHUNTERS,"Synnove Macody Lund,Nikolaj Coster-Waldau,Aksel Hennie",Headhunters,Yellow Bird,D,8.20021E+13,97119,2114455444,S,MXN,MX,MXN,SD
9/29/13,1,3.49,4.99,0144_20121109_MOBZ_HEADHUNTERS,"Synnove Macody Lund,Nikolaj Coster-Waldau,Aksel Hennie",Headhunters,Yellow Bird,D,3.80025E+13,9340000,5097763304,S,USD,CL,USD,HD
9/29/13,1,1.39,1.99,0153_20130110_MOBZ_AMOUR,"William Shimell,Jean-Louis Tritignant,Isabelle Huppert,Emmanuelle Riva,Alexandre Tharaud",Amor,Les Films du Losange,D,9.40007E+13,18900-000,5113799764,S,USD,BR,USD,SD
9/26/13,1,5.6,7.99,0006_20120426_MOBZ_VIPS,"Ricardo Macchi,Maria Paula,Marcelo Nascimento da Rocha,Ed Sﾌﾁ,Amaury Jr",Vip's - Histﾌ_rias Reais de um Mentiroso,Mariana Caltabiano Criaﾌ､ﾌｵes,M,7.20017E+13,85852-020,6372385249,S,USD,BR,USD,SD
9/28/13,1,2.79,3.99,0212_20132108_SOFA_FOXFIRE,"Raven Adamson,Madeleine Bisson,Katie Coseni",Foxfire: Confissﾌｵes de uma Gangue de Garotas,Canal+ France,D,6.50018E+13,91350-170,5817330204,S,USD,BR,USD,SD
9/24/13,1,2.79,3.99,0209_20130717_SOFA_AMORETUDOQUEVOCEPRECISA,"Trine Dyrholm,Sebastian Jessen,Pierce Brosnan,Paprika Steen,Molly Blixt Egelind,Kim Bodnia",Amor ﾌｩ Tudo o Que Vocﾌｻ Precisa,Zentropa Entertainments,D,7.70006E+13,22290-160,8031997509,S,USD,BR,USD,SD
9/29/13,1,2.09,2.99,0099_20120827_MOBZ_AONDA,"Max Riemelt,Jﾌ_rgen Vogel,Jennifer Ulrich,Jacob Matschenz,Frederick Lau,Christiane Paul",A Onda,Constantin Film Verleih Gmbh,D,2.20028E+13,05315-030,6737251119,S,USD,BR,USD,HD
9/29/13,1,2.09,2.99,0027_20120510_MOBZ_ASEVIDENCIASDEUMCRIME,"Samuel L. Jackson,Eva Mendes,Ed Harris",Cleaner,Millennium Films,D,8.90014E+13,74030-040,6190461134,S,USD,BR,USD,HD
9/27/13,1,3.49,4.99,0190_20130705_SOFA_ELENA,"Petra Costa,Li An,Elena Andrade",Elena,Busca Vida Filmes,D,7.20017E+13,30180-140,6211252154,S,USD,BR,USD,HD
9/27/13,1,35,50,0144_20121109_MOBZ_HEADHUNTERS,"Synnove Macody Lund,Nikolaj Coster-Waldau,Aksel Hennie",Headhunters,Yellow Bird,D,3.70026E+13,54080,1465102074,S,MXN,MX,MXN,HD
9/28/13,1,3.49,4.99,0144_20121109_MOBZ_HEADHUNTERS,"Synnove Macody Lund,Nikolaj Coster-Waldau,Aksel Hennie",Headhunters,Yellow Bird,D,6.40025E+13,0,1406859564,S,USD,CO,USD,HD
9/29/13,1,35,50,0144_20121109_MOBZ_HEADHUNTERS,"Synnove Macody Lund,Nikolaj Coster-Waldau,Aksel Hennie",Headhunters,Yellow Bird,D,3.20024E+13,39850,1403089704,S,MXN,MX,MXN,HD
9/26/13,1,3.49,4.99,0198_20130705_SOFA_REALITY,"Nando Paone,Loredana Simioli,Aniello Arena","Reality, A Grande Ilusﾌ｣o",Fandango,D,2.90023E+13,41620-020,6763442189,S,USD,BR,USD,HD
9/27/13,1,3.49,4.99,0148_20121205_MOBZ_OSOMAOREDOR,"W.J. Solha,Maeve Jinkings,Lula Terra,Irma Brown,Irandhir Santos,Gustavo Jahn",Neighbouring Sounds,Cinemascﾌ_pio,D,7.00012E+13,13025-140,5992676969,S,USD,BR,USD,HD
9/27/13,1,1.4,1.99,0141_20121024_MOBZ_CRAVOROSA,"Vera Fuzaro,Isabela G. Carvalho",Galinha Pintadinha 3 Cravo e a Rosa,Bromelia filminhos,M,9.10007E+13,$,9967575464,S,USD,BR,USD,SD
9/29/13,1,3.49,4.99,0212_20132108_SOFA_FOXFIRE,"Raven Adamson,Madeleine Bisson,Katie Coseni",Foxfire: Confissﾌｵes de uma Gangue de Garotas,Canal+ France,D,2.30024E+13,04543-000,5382532509,S,USD,BR,USD,HD
9/29/13,1,2.09,2.99,0211_20132108_SOFA_ALEMDAESTRADA,"Naomi Campbell,Jill Mulleady,Guilhermina Guinle,Esteban Feune de Colombi",Alﾌｩm da Estrada,Waking Up Films,D,9.00014E+13,83030-500,9787692874,S,USD,BR,USD,HD
